book_id,author_id,category_id,cover,created_at,description,is_free,is_member_only,is_published,isbn,price,publish_date,publisher,rating,read_count,tags,title,updated_at,word_count
788,9,2,cover.jpeg,2026/1/10 14:50,《金锁记》是一本优秀的文学类书籍。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787847688462,0,2010-05-06T16:00:00+00:00,上海译文出版社,56.8,981,"文学,小说,金锁记",金锁记,2026/1/10 14:50,5162
789,22,2,cover.jpeg,2026/1/10 14:50,这是一本值得一读的文学类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787563361521,0,2016-12-31T16:00:00+00:00,译林出版社,81.49,138,"文学,小说,我的天才,女友",我的天才女友,2026/1/10 14:50,99149
790,23,2,cover.jpeg,2026/1/10 14:50,《严歌苓作品集:扶桑》涵盖了文学领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787003278113,0,2010-11-30T16:00:00+00:00,陕西师范大学出版社,95.4,885,"文学,小说,严歌苓作,品集",严歌苓作品集:扶桑,2026/1/10 14:50,40823
791,16,2,cover.xhtml,2026/1/10 14:50,本书是三毛的经典作品，深入探讨了文学领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,978-7-5302-1111-3,0,2020/6/11,北京十月文艺出版社,67.89,585,"文学,小说,撒哈拉的,故事",撒哈拉的故事（三毛全集·02）,2026/1/10 14:50,104299
792,24,2,cover.jpeg,2026/1/10 14:50,《文化苦旅》为读者提供了关于文学的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780742174213,0,2009-12-31T16:00:00+00:00,东方出版中心,88.33,867,"文学,小说,文化苦旅",文化苦旅,2026/1/10 14:50,156442
793,25,2,cover.jpeg,2026/1/10 14:50,《朱生豪情书全集》涵盖了文学领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780782026685,0,2012-01-31T16:00:00+00:00,中国青年出版社,63.67,238,"文学,小说,朱生豪情,书全集",朱生豪情书全集 (新青年文库?名家名作手稿珍藏本系列),2026/1/10 14:50,28739
794,26,2,cover.jpeg,2026/1/10 14:50,本书是王小波的经典作品，深入探讨了文学领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780321421321,0,2010-03-31T16:00:00+00:00,陕西师范大学出版社,90.43,663,"文学,小说,沉默的大,多数",沉默的大多数 (王小波作品系列),2026/1/10 14:50,119785
795,27,2,cover.jpeg,2026/1/10 14:50,《湘行散记》涵盖了文学领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787741006607,0,2010-12-07T16:00:00+00:00,"湖北长江出版集团,长江文艺出版社",61.2,190,"文学,小说,湘行散记",湘行散记 (名家散文经典),2026/1/10 14:50,75219
796,26,2,cover.jpeg,2026/1/10 14:50,《爱你就像爱生命》为读者提供了关于文学的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780400593056,0,2017-08-31T16:00:00+00:00,北京十月文艺出版社,88.59,53,"文学,小说,爱你就像,爱生命",爱你就像爱生命（李银河独家授权，亲自校订全稿。朱一龙夏日推荐书单，独家首次曝光王小波写在五线谱上的情书和亲笔书信照片。）,2026/1/10 14:50,39511
797,28,2,cover.jpeg,2026/1/10 14:50,本书是（哥伦比亚）加西亚·马尔克斯 著 范晔 译的经典作品，深入探讨了文学领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787224935673,0,2014-07-07T16:00:00+00:00,译林出版社,51.32,205,"文学,小说,百年孤独",百年孤独,2026/1/10 14:50,103169
798,29,2,cover.jpeg,2026/1/10 14:50,《看不见的城市》是一本优秀的文学类书籍。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787544722278,0,2012-03-31T16:00:00+00:00,译林出版社,74.96,67,"文学,小说,看不见的,城市",看不见的城市（王小波师承、珍藏、最爱的作家，超现实主义的幻想大师！约翰?厄普代克、安伯托?艾柯、莫言、梁文道、苏童、朱天文、唐诺、止庵盛赞！豆瓣4万读者9.0+分评价！） (卡尔维诺经典),2026/1/10 14:50,36698
799,30,2,cover.jpeg,2026/1/10 14:50,《神曲全译本 理想国出品）》为读者提供了关于文学的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780895624181,0,2021-08-31T16:00:00+00:00,人民文学出版社,91.71,226,"文学,小说,神曲全译,理想国出",神曲（全三册）（知名翻译家黄国彬意大利语原文直译，华语世界首部三韵体《神曲》全译本 理想国出品）,2026/1/10 14:50,197684
800,31,2,cover.jpeg,2026/1/10 14:50,这是一本值得一读的文学类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780747159804,0,2018-08-05T16:00:00+00:00,长江文艺出版社,55.83,735,"文学,小说,竹林的故",竹林的故事,2026/1/10 14:50,55484
801,32,2,cover.jpeg,2026/1/10 14:50,这是一本值得一读的文学类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780005114799,0,2013-12-31T16:00:00+00:00,上海译文出版社,51.75,154,"文学,小说,第二性",第二性（合卷本）,2026/1/10 14:50,127274
802,33,2,cover.jpeg,2026/1/10 14:50,本书是略萨的经典作品，深入探讨了文学领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787748997512,0,2017-02-19T00:00:00+00:00,北京十月文艺出版社,88.87,862,"文学,小说,给青年小,说家的信",给青年小说家的信,2026/1/10 14:50,55492
803,34,2,cover.jpeg,2026/1/10 14:50,《给青年的十二封信--国民阅读经典》为读者提供了关于文学的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787519710404,0,2013-10-31T16:00:00+00:00,中华书局,92.59,958,"文学,小说,给青年的,十二封信",给青年的十二封信（精）--国民阅读经典,2026/1/10 14:50,57389
804,35,2,cover00072.jpeg,2026/1/10 14:50,这是一本值得一读的文学类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787065440665,0,2016/1/1,北京十月文艺出版社,99.51,113,"文学,小说,给青年诗,人的信",给青年诗人的信,2026/1/10 14:50,59818
805,36,2,cover.jpeg,2026/1/10 14:50,本书是普里莫·莱维的经典作品，深入探讨了文学领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780226634292,0,2019-01-31T16:00:00+00:00,北京十月文艺出版社,64.62,982,"文学,小说,被淹没与,被拯救的",被淹没与被拯救的,2026/1/10 14:50,54045
806,27,2,cover.jpeg,2026/1/10 14:50,《边城》是一本优秀的文学类书籍。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787533927585,0,2010-02-28T16:00:00+00:00,作家出版社,98.74,960,儿童文学-长篇小说-中国-当代,边城,2026/1/10 14:50,74936
807,37,2,cover.jpeg,2026/1/10 14:50,这是一本值得一读的文学类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780783493452,0,2006-04-30T16:00:00+00:00,译林出版社,99.61,416,"文学,小说,追风筝的",追风筝的人,2026/1/10 14:50,115594
808,38,2,cover.jpeg,2026/1/10 14:50,<p>这是一本“自由女性”安娜的成长记录，由一个故事、五本笔记构成。通过这部“跨国度的百科全书”，莱辛描摹了整个表面平平淡淡、骨子里混乱无序的世界。每部分之间依次插入黑、红、黄、蓝四种笔记，涉及殖民主义、种族主义与男女间的爱情，兼具感情与知性。莱辛曾声称，《金色笔记》是“一次突破形式的尝试，一次突破某些意识观念并予以超越的尝试。”</p>,1,0,1,9780633865056,0,2008-04-30T16:00:00+00:00,译林出版社,58.49,678,"外国文学,长篇小说",金色笔记(典藏本)(百读文库),2026/1/10 14:50,74691
809,39,2,cover.jpeg,2026/1/10 14:50,《长安十二时辰》涵盖了文学领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787667850238,0,2016-12-31T16:00:00+00:00,译林出版社,96.64,644,"文学,小说,长安十二,时辰",长安十二时辰（上下册）,2026/1/10 14:50,124149
810,40,2,cover.jpeg,2026/1/10 14:50,本书是阿城的经典作品，深入探讨了文学领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787542664730,0,2019-04-04T16:00:00+00:00,上海三联书店,58.5,388,"文学,小说,闲话闲说,中国世俗",闲话闲说：中国世俗与中国小说（出版二十周年纪念版）,2026/1/10 14:50,11612
811,41,2,Cover.jpg,2026/1/10 14:50,本书是[阿根廷]豪尔赫·路易斯·博尔赫斯的经典作品，深入探讨了文学领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780590775098,0,Jun-15,上海译文出版社,92.78,978,"文学,小说,阿莱夫",阿莱夫,2026/1/10 14:50,66696
812,42,2,cover.jpeg,2026/1/10 14:50,这是一本值得一读的文学类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787126589630,0,2011-08-31T16:00:00+00:00,陕西师范大学出版总社有限公司,83.62,175,"文学,小说,雷雨",雷雨 (曹禺经典戏剧集),2026/1/10 14:50,32459
813,43,2,cover.jpeg,2026/1/10 14:50,这是一本值得一读的文学类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780502184946,0,2020-03-31T16:00:00+00:00,上海译文出版社,71.44,112,"文学,小说,鞋带,暴露婚姻",鞋带【上海译文出品！意大利版《婚姻故事》，暴露婚姻生活压抑和疼痛，直击生活痛点，那不勒斯四部曲译者最新译作】,2026/1/10 14:50,25984
814,44,2,cover.jpeg,2026/1/10 14:50,《鞑靼人沙漠、法国、20世纪百本好书。）》是一本优秀的文学类书籍。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787220107597,0,2018-06-30T16:00:00+00:00,成都：四川人民出版社,62.43,888,"文学,小说,鞑靼人沙,法国",鞑靼人沙漠（“意大利卡夫卡”迪诺·布扎蒂巅峰之作，入选博尔赫斯《私人藏书》、法国《理想藏书》、《世界报》20世纪百本好书。）,2026/1/10 14:50,122239
815,45,2,cover.jpeg,2026/1/10 14:50,《骆驼祥子》为读者提供了关于文学的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787628502269,0,2012-05-31T16:00:00+00:00,人民文学出版社,82.51,778,"文学,小说,骆驼祥子",骆驼祥子 (中国现代长篇小说藏本),2026/1/10 14:50,121149
816,46,1,cover.jpg,2026/1/10 14:50,这是一本值得一读的科学技术类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780575835823,0,2022/10/22,清华大学出版社,83.55,416,"科学,技术,七堂极简,物理课",七堂极简物理课,2026/1/10 14:50,27692
817,47,1,Image00007.jpg,2026/1/10 14:50,《万物简史罗振宇鼎力推荐，原北京大学校长许智宏作序。为万物写史，为宇宙立传，用知识和趣味击穿现实，抵达自由。）》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787051960409,0,2005/2/1,接力出版社,92.42,301,"科学,技术,万物简史,罗振宇鼎",万物简史（《罗辑思维》罗振宇鼎力推荐，原北京大学校长许智宏作序。为万物写史，为宇宙立传，用知识和趣味击穿现实，抵达自由。）（中文简体版销量超过100万册。） （A Short History of Nearly Everything）,2026/1/10 14:50,160157
818,48,1,cover.jpeg,2026/1/10 14:50,《世界边缘的秘密：科学对生命的惊人回答》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787521705485,0,2019-06-30T16:00:00+00:00,中信出版集团,81.27,729,"科学,技术,世界边缘,的秘密",世界边缘的秘密：科学对生命的惊人回答,2026/1/10 14:50,77292
819,49,1,cover.jpeg,2026/1/10 14:50,《世间万物：与植物、星辰、动物的相遇 一致推荐！）》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780942659204,0,2019-01-31T16:00:00+00:00,南京大学出版社,94.71,228,"科学,技术,世间万物,与植物",世间万物：与植物、星辰、动物的相遇（守望者·物灵）（献给孩子和恋人的睡前小书，充满好奇心的科普故事集。 它将唤起我们与所爱之人交流世界的渴望。 BBC广播四台、美国独立书商协会、《卫报》 《赫芬顿邮报》一致推荐！）,2026/1/10 14:50,71329
820,50,1,cover.jpeg,2026/1/10 14:50,《为什么》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787521705072,0,2019-06-30T16:00:00+00:00,中信出版集团,52.05,868,"科学,技术,为什么",为什么,2026/1/10 14:50,65188
821,47,1,cover00320.jpeg,2026/1/10 14:50,《人体简史作者比尔·布莱森重磅新书！一部从头讲到脚、从里讲到外、从30亿年前讲到今天的人体百科全书！）》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787275878271,0,2020-06-30 16:00:00+00:00,机械工业出版社,73.12,562,lcsh: Novel,人体简史（你的身体30亿岁了！《万物简史》作者比尔·布莱森重磅新书！一部从头讲到脚、从里讲到外、从30亿年前讲到今天的人体百科全书！）,2026/1/10 14:50,123421
822,51,1,cover.jpeg,2026/1/10 14:50,这是一本值得一读的科学技术类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787571019075,0,2022-12-31T16:00:00+00:00,湖南科学技术出版社,89.16,708,"科学,技术,你想飞吗,像鸟一样",你想飞吗，像鸟一样？（现象级科普读物《自私的基因》的作者理查德·道金斯重磅新作 ）,2026/1/10 14:50,10765
823,52,1,cover.jpeg,2026/1/10 14:50,《你是你吃出来的：吃对少生病，病了这样吃》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780905833282,0,2017-08-31T16:00:00+00:00,江西科学技术出版社,81.75,691,"科学,技术,你是你吃,出来的",你是你吃出来的：吃对少生病，病了这样吃,2026/1/10 14:50,118671
824,53,1,cover.jpeg,2026/1/10 14:50,<p>kindle by 笨笨的铲屎官。</p>,1,0,1,9787383163344,0,2021-11-06T00:00:00+00:00,中国科学技术出版社,95.22,184,"科学,技术,别闹了,费曼先生",别闹了，费曼先生,2026/1/10 14:50,149869
825,54,1,cover.jpeg,2026/1/10 14:50,《加来道雄科普系列媲美，穿越宇宙空间】》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787497547030,0,2020-09-30T16:00:00+00:00,重庆出版社,93.89,843,vx:storyer007,加来道雄科普系列（套装全5册）【“物理学超弦理论”奠基人、美国著名高等学府加州大学伯克利分校物理学博士、纽约城市大学理论物理学教授 加来道雄作品！堪与《时间简史》媲美，穿越宇宙空间】,2026/1/10 14:50,101565
826,55,1,cover.jpeg,2026/1/10 14:50,《复杂》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787108010056,0,1997-03-31T16:00:00+00:00,生活·读书·新知三联书店,77.54,208,"科学,技术,复杂",复杂,2026/1/10 14:50,20497
827,56,1,cover.jpeg,2026/1/10 14:50,《大图景：论生命的起源、意义和宇宙本身》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780456321748,0,2019-12-05T16:00:00+00:00,人民邮电出版社,51.33,250,"科学,技术,大图景,论生命的",大图景：论生命的起源、意义和宇宙本身（一场宇宙的奇妙发现之旅，了解宇宙的整体图景，思考宇宙与人的未来。卡洛·罗韦利推荐）,2026/1/10 14:50,186697
828,57,1,cover.jpeg,2026/1/10 14:50,《大师写给你的科学通识课：通俗天文学+物种起源+自然史+几何原本+从一到无穷大+相对论》涵盖了科学技术领域的核心内容，适合相关读者阅读。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780099875565,0,2021-03-01T16:00:00+00:00,Amazon,74.82,889,微信:storyer007,大师写给你的科学通识课：通俗天文学+物种起源+自然史+几何原本+从一到无穷大+相对论（畅销全球百年经典！西蒙·纽康、查尔斯·达尔文、布封、欧几里得、爱因斯坦、乔治?伽莫夫大师级作品）,2026/1/10 14:50,160895
829,58,1,cover.xhtml,2026/1/10 14:50,这是一本值得一读的科学技术类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787461030522,0,2021/10/5,北京华章图文信息有限公司,86.49,986,"科学,技术,奇点临近",奇点临近,2026/1/10 14:50,179882
830,59,1,cover.jpeg,2026/1/10 14:50,《它们的性》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780498633533,0,2022-05-31T16:00:00+00:00,中国科学技术出版社,88.82,259,"科学,技术,它们的性",它们的性(牛津大学博士王大可带给你一本姿势搞笑、观点硬核的人文科普，建立新知，颠覆常识！让你在莞尔和大笑中思考人类！),2026/1/10 14:50,74005
831,60,1,cover.jpeg,2026/1/10 14:50,《寄生虫星球》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780992544613,0,2022-02-13T16:00:00+00:00,人民邮电出版社,95.05,210,lcsh: Novel,寄生虫星球（站在食物链顶点，寄生虫操控着进化……人类其实一直生活在寄生虫统治的阴影下）,2026/1/10 14:50,167252
832,61,1,cover_page.xhtml,2026/1/10 14:50,这是一本值得一读的科学技术类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780673220209,0,2016/11/1,人民邮电出版社,77.85,173,"科学,技术,当呼吸化,为空气",当呼吸化为空气,2026/1/10 14:50,39122
833,62,1,cover.jpeg,2026/1/10 14:50,《微积分的力量》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787521723298,0,2020-12-31T16:00:00+00:00,中信出版集团,82.65,358,"科学,技术,微积分的,力量",微积分的力量（从宇宙的深奥谜题，到科技的发明创造，再到日常的衣食住行，微积分的力量无处不在。教师、学生、你和我，都会因为这本书而受益匪浅。）,2026/1/10 14:50,94871
834,63,1,cover.jpeg,2026/1/10 14:50,《成瘾》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787600776207,0,2023-06-21T16:00:00+00:00,电子工业出版社,91.43,192,"科学,技术,成瘾",成瘾,2026/1/10 14:50,66296
835,64,1,cover.jpg,2026/1/10 14:50,《我们为什么会生病》涵盖了科学技术领域的核心内容，适合相关读者阅读。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787181788891,0,2018/5/9,电子工业出版社,92.85,271,"科学,技术,我们为什,么会生病",我们为什么会生病,2026/1/10 14:50,90786
836,65,1,cover.jpeg,2026/1/10 14:50,《我们为什么要睡觉畅销书排行榜NO.1，全球公认殿堂级睡眠百科全书，全景解析睡梦秘境，轻松摆脱睡眠问题！后浪出品）》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787559648600,0,2021-02-28T16:00:00+00:00,北京：北京联合出版公司,83.87,274,"科学,技术,我们为什,么要睡觉",我们为什么要睡觉（让比尔?盖茨决定放下工作，好好睡觉！《纽约时报》畅销书排行榜NO.1，全球公认殿堂级睡眠百科全书，全景解析睡梦秘境，轻松摆脱睡眠问题！后浪出品）,2026/1/10 14:50,85325
837,66,1,cover.xhtml,2026/1/10 14:50,本书是【英】斯蒂芬·韦斯塔比的经典作品，深入探讨了科学技术领域的相关问题。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787559810779,0,2018/11/1,广西师范大学出版社,63.48,849,"科学,技术,打开一颗",打开一颗心,2026/1/10 14:50,101746
838,67,1,cover.jpeg,2026/1/10 14:50,本书是项亮的经典作品，深入探讨了科学技术领域的相关问题。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787115281586,0,2012-05-31T16:00:00+00:00,人民邮电出版社,65.83,710,"科学,技术,推荐系统,实践",推荐系统实践 (图灵原创 5),2026/1/10 14:50,117314
839,68,1,cover.jpeg,2026/1/10 14:50,《时间简史》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787902932659,0,2015-01-31T16:00:00+00:00,湖南科学技术出版社,95.58,555,"科学,技术,时间简史",时间简史（插图本）,2026/1/10 14:50,69213
840,69,1,cover.jpeg,2026/1/10 14:50,<p class="description">大数据和机器智能的出现，对我们的技术发展、商业和社会都会产生重大的影响。作者吴军在《智能时代：大数据与智能革命重新定义未来》中指出，首先，我们在过去认为非常难以解决的问题，会因为大数据和机器智能的使用而迎刃而解，比如解决癌症个性化治疗的难题。同时，大数据和机器智能还会彻底改变未来的商业模式，很多传统的行业都将采用智能技术实现升级换代，同时改变原有的商业模式。大数据和机器智能对于未来社会的影响是全方位的。</p>,1,0,1,9787508663814,0,2016-08-20T16:00:00+00:00,中信出版集团,91.79,696,"科学,技术,智能时代,大数据与",智能时代:大数据与智能革命重新定义未来,2026/1/10 14:50,151611
841,70,1,cover.jpeg,2026/1/10 14:50,这是一本值得一读的科学技术类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787135364805,0,2015-07-31T16:00:00+00:00,科学出版社,83.9,858,"科学,技术,最好的告,别三部曲",最好的告别三部曲（套装共3册） (《纽约时报》畅销书，美国著名外科医生划时代之作！),2026/1/10 14:50,80808
842,71,1,Image00053.jpg,2026/1/10 14:50,《未来简史》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787508672069,0,2016-12-20T16:00:00+00:00,中信出版社,57,900,"科学,技术,未来简史",未来简史,2026/1/10 14:50,66748
843,72,1,cover.jpeg,2026/1/10 14:50,本书是汪诘的经典作品，深入探讨了科学技术领域的相关问题。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780674960959,0,2022-01-31T16:00:00+00:00,北京联合出版公司,97.78,195,"科学,技术,植物的战",植物的战斗【第八届文津奖得主汪诘全新力作！纤毫毕现展示原始生物细微样貌！每篇都是从一种植物的生命开始讲起，细数它们几十亿年的求生历程和地球所有生命之间的联系！】,2026/1/10 14:50,150137
844,73,1,cover.jpeg,2026/1/10 14:50,《洞见：从科学到哲学，打开人类的认知真相》涵盖了科学技术领域的核心内容，适合相关读者阅读。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787559636164,0,2020-07-31T16:00:00+00:00,北京联合出版公司,68.82,229,"科学,技术,洞见,从科学到",洞见：从科学到哲学，打开人类的认知真相（樊登推荐，万维钢作序。与普利策、国家图书奖提名作者一起探讨佛学为什么是“真”的）,2026/1/10 14:50,94089
845,74,1,cover.xhtml,2026/1/10 14:50,这是一本值得一读的科学技术类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780556119885,0,2018/11/2,电子工业出版社,63.62,259,"科学,技术,消失的微,生物",消失的微生物 滥用抗生素引发的健康危机,2026/1/10 14:50,99429
846,75,1,cover.jpeg,2026/1/10 14:50,本书是罗伯特?麦克法伦的经典作品，深入探讨了科学技术领域的相关问题。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787047924467,0,2021-07-30T16:00:00+00:00,科学出版社,59.43,863,"科学,技术,深时之旅,同名纪录",深时之旅(地心历险版《人类简史》BBC同名纪录片！跨越69门学科，探索亿万年！解读地下世界的计时单位！反思明天，重启当下！破解人类历史未解之谜),2026/1/10 14:50,91483
847,76,1,cover.jpeg,2026/1/10 14:50,《物理学家的智性冒险、之后的全新力作！从诗意的宇宙望向复杂的世界，一场物理与人文的对话！让科学浪漫如诗！】》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780751275863,0,2021-12-31T16:00:00+00:00,中国科学技术出版社,69.69,370,"科学,技术,物理学家,的智性冒",物理学家的智性冒险【企鹅兰登出品！下一个“史蒂芬·霍金”物理学家卡洛·罗韦利，既《七堂极简物理课》、《时间的秩序》之后的全新力作！从诗意的宇宙望向复杂的世界，一场物理与人文的对话！让科学浪漫如诗！】,2026/1/10 14:50,95049
848,77,1,cover.jpg,2026/1/10 14:50,《生命3.0》为读者提供了关于科学技术的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787827600644,0,Jun-18,浙江教育出版社,95.08,785,"科学,技术,生命",生命3.0,2026/1/10 14:50,69390
849,78,1,cover.jpeg,2026/1/10 14:50,"<p class=""description"">科学,特别是自然科学,最重要的目标之一,就是追寻科学本身的原动力,或曰追寻其第一推动。同时,科学的这种追求精神本身,又成为社会发展和人类进步的一种最基本的推动。<br> 科学总是寻求发现和了解客观世界的新现象,研究和掌握新规律,总是在不懈地追求真理。科学是认真的、严谨的、实事求是的,同时,科学又是创造的。科学的最基本态度之一就是疑问,科学的最基本精神之一就是批判。<br> 诺贝尔奖获得者埃尔温·薛定谔的《生命是什么》是20世纪的伟大科学经典之一它是为门外汉写的",1,0,1,9787535737229,0,2010-11-22T16:00:00+00:00,电子工业出版社,72.9,657,ZDC:ZRKX,生命是什么,2026/1/10 14:50,7503
850,78,1,cover.jpeg,2026/1/10 14:50,"科学,特别是自然科学,最重要的目标之一,就是追寻科学本身的原动力,或曰追寻其第一推动。同时,科学的这种追求精神本身,又成为社会发展和人类进步的一种最基本的推动。 科学总是寻求发现和了解客观世界的新现象,研究和掌握新规律,总是在不懈地追求真理。科学是认真的、严谨的、实事求是的,同时,科学又是创造的。科学的最基本态度之一就是疑问,科学的最基本精神之一就是批判。 诺贝尔奖获得者埃尔温·薛定谔的《生命是什么》是20世纪的伟大科学经典之一它是为门外汉写的通俗作品,然而事实证明它已成为分子生物诞生和随后DNA发现的激",1,0,1,9787535737229,0,2018-10-16T16:00:00+00:00,清华大学出版社,90.35,341,ZDC:ZRKX,生命是什么？,2026/1/10 14:50,34315
851,79,1,cover.jpeg,2026/1/10 14:50,本书是菠萝的经典作品，深入探讨了科学技术领域的相关问题。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787826534691,0,2015-08-31T16:00:00+00:00,清华大学出版社,66.42,610,"科学,技术,癌症,真相",癌症·真相：医生也在读,2026/1/10 14:50,94204
852,80,1,cover1.jpeg,2026/1/10 14:50,作为人类疾病史上最古老的医学奥秘，癌症备受世人关注。所有的癌症都起源于人体正常细胞，这是癌症特别令人恼火和反常的地方——它最初来自我们自身。癌症不是外敌入侵，而是一场内部叛乱。抗癌战争实为一场与我们自己的战争。 《癌症密码》汇集了医学博士杰森·冯关于癌症的研究结晶。冯博士结合大量实例与数据，指出了癌症研究史上前两种理论范式的不足之处，并以进化论的视角提出第三种范式，回答了最根本的问题：什么是癌症？是什么导致了癌症？癌症治疗的希望在何处？ 我们对癌症的理解正在慢慢地经历一场革命。癌症的“种子”存在于所有人体,1,0,1,9787559663726,0,2023-01-01T00:00:00+00:00,北京联合出版公司,58.05,78,"科学,技术,癌症密码",癌症密码,2026/1/10 14:50,183831
853,81,1,cover.xhtml,2026/1/10 14:50,《皇帝新脑》是一本优秀的科学技术类书籍。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787615155438,0,2018/5/10,电子工业出版社,62.23,940,"科学,技术,皇帝新脑",皇帝新脑,2026/1/10 14:50,71549
854,82,1,cover1.jpeg,2026/1/10 14:50,《直到时间的尽头》涵盖了科学技术领域的核心内容，适合相关读者阅读。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787573008459,0,2023-08-31T16:00:00+00:00,海南出版社,67.53,797,"科学,技术,直到时间,的尽头",直到时间的尽头,2026/1/10 14:50,129
